start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,LABEL
0 days,0 days 00:00:30.780000,26.104982,0.13971095,23.63941,25.679502,28.086266,4.4468555,128.3887,219.09918,180.0658,427.21082,0.23568536,0.93495023,0.031079685,0.18903124,0.38888323,0.35780355,3.9455583,3.0760808,3.8866096,3.5699916,0.08048784,1.362126,19.93277,0.90024316,10.064164,1.0136502,8.429051,1.5790262,4.952904,2.230475,0.022406764,1.508377,1.0200377,0.98485434,5.494287,0.64812434,3.4696112,2.1978579,26.676422,0.3625615,500.14557,0.41559327,1178.3955,0.18288836,-108.41249,-0.870431,1520.6316,0.20678025,845.9562,0.398499,-113.8668,-0.7640999,2527.922,0.13414432,783.7408,0.38484105,-116.74714,-0.71798134,-17.128428,-0.4365742,25.830545,0.2950696,0.04881269,0.7028777,-0.024873221,-0.6612971,0.14072545,0.8887092,33.06187,0.4128387,11.090689,0.9407834,13.354721,1.1729587,4.1538196,3.3158288,-7.674273,16.690557,7.967375e-05,-0.003855469,0.02282883,2.3074424,1.5950521,0.29591838,0.2183698,0.31687498,0.5577079,-39.331593,True
0 days,0 days 00:00:09.500000,27.338427,0.18289176,24.208712,27.052517,29.72653,5.5178185,127.584564,237.51501,91.05089,128.24155,0.23670353,1.2146273,0.02727314,0.09801897,0.4536953,0.42642215,4.893949,3.5446117,4.9013443,4.2751355,0.094472274,1.8076571,14.655828,1.1684492,8.022043,1.2369037,9.905661,1.3352796,3.746658,2.702691,0.021158913,1.0165979,1.0650576,0.9333631,5.602652,0.62629,4.365454,1.3256533,24.684107,0.40862817,504.88113,0.41067743,1171.5825,0.1915478,-133.87633,-0.67620176,1529.6522,0.19122571,848.2582,0.47793597,-137.63194,-0.6087922,2527.984,0.11666781,813.0244,0.45626011,-138.64377,-0.5923009,-16.599396,-0.54806656,24.182934,0.4353995,0.046851534,0.9244323,-0.025757061,-0.5088695,0.22727688,0.99255365,31.56716,0.43682837,9.267024,1.2841547,18.041733,0.8660026,2.2601974,5.9393044,-5.7776613,13.911502,-0.0006790891,-0.004718685,0.021350997,1.6859853,1.1652542,0.29545453,0.25603136,0.49666667,0.6477182,-36.710594,True
0 days,0 days 00:00:07,30.41278,0.108004406,28.43606,30.786646,33.295654,4.8595943,82.208984,155.21783,27.416399,8.810457,0.21831323,1.3563924,0.032134973,0.045084924,0.3922816,0.3601466,5.4418597,2.365494,7.7346845,4.778194,0.0938201,1.6485015,18.25278,0.7497312,12.611219,0.85958695,11.57548,1.1910741,4.47575,2.547774,0.026190009,1.958972,1.2338507,1.0617558,6.505467,0.54879713,4.177068,2.2042613,23.277067,0.27266616,440.98816,0.306822,1129.1272,0.2011149,-147.2633,-0.5819717,1508.5426,0.14023784,672.9659,0.5712087,-151.39569,-0.5141354,2514.9731,0.061244007,784.39813,0.42389,-151.58351,-0.5107587,-13.464066,-0.537569,21.255398,0.42193705,0.06739981,0.5684937,-0.024560379,-0.52038085,0.28547192,0.63033193,28.661894,0.50091314,3.301142,3.8376825,21.756735,0.9417836,-7.1303406,-1.9025524,-15.122864,25.23973,-0.022213925,-0.0088102445,0.020789567,2.145923,1.4450867,0.18299998,0.1131415,0.44363636,0.58738667,-37.54679,False
0 days,0 days 00:00:07,28.059843,0.1964278,25.486454,26.914637,29.742569,4.256115,201.41557,215.54784,428.84747,587.3382,0.21300806,1.0089202,0.02595655,0.15087259,0.3637511,0.33779457,3.419538,1.850584,3.5746756,2.2479804,0.07640791,1.4064786,14.507108,1.3990785,5.656723,1.7426248,7.300081,1.8203266,0.428054,31.60057,0.044448983,2.1202574,1.195305,0.97201174,4.932351,0.87108725,3.399724,3.159117,24.210827,0.38955575,461.6928,0.3148873,1207.9695,0.19134516,-128.94739,-0.7149371,1453.4829,0.16071051,952.06586,0.3604477,-132.55632,-0.64179707,2490.6792,0.08680258,788.44135,0.464181,-134.27295,-0.61551577,-15.844274,-0.49756178,24.62768,0.32077315,0.065420456,0.47342548,-0.025423115,-0.5776417,0.16267349,0.7586531,35.416275,0.3554462,3.327345,3.4745357,16.591324,0.87239003,-6.3637567,-2.656022,-3.5236278,12.675342,0.011129754,0.00057609973,0.024398798,3.1473534,1.7291067,0.20916666,0.14180139,0.32153845,0.32374838,-40.930416,False
0 days,0 days 00:00:03.690000,17.86303,0.2052153,13.663111,18.854937,21.366398,7.703287,253.2236,380.78046,93.81843,98.21244,0.3039329,1.4060589,0.057131603,0.09306754,0.52910835,0.47197676,5.9685283,3.8613424,7.582284,4.735378,0.20874126,1.4721394,28.619823,0.31245917,15.863776,0.67285,12.98503,0.87772506,8.197097,1.2706332,0.024599778,0.7358397,1.570653,0.8528696,-2.8155818,-2.617436,1.0139567,37.71029,19.536886,1.5695752,501.84283,0.33455017,1301.0525,0.19077753,-108.21742,-0.7426776,1539.2615,0.16987039,1070.581,0.3626227,-114.65347,-0.65230757,2553.7324,0.11268821,1012.95215,0.413283,-116.89604,-0.6219269,-20.329287,-0.3726895,29.57307,0.2666192,-0.017868211,-1.9240097,-0.022790054,-0.5651754,0.36659944,1.04641,32.250652,0.32220665,13.147088,0.8140449,15.02822,1.0299724,8.935648,1.4795825,-23.547491,34.142628,-0.048669845,-0.016686501,0.06314249,2.1739132,2.479339,0.14777777,0.16040072,0.08736842,0.09019522,-31.260305,False
0 days,0 days 00:00:12.450000,22.66417,0.115617946,20.833584,23.213394,24.77575,3.9421654,174.96188,261.1498,54.820663,58.484035,0.34059277,1.2188576,0.039606303,0.102401435,0.7004556,0.66084933,6.960715,4.7713857,7.1227837,5.090809,0.18912537,1.5073607,22.7615,0.7100622,14.535694,0.82568896,5.221494,2.305465,-0.5483882,-23.604807,0.03922254,2.0663068,1.2871293,0.9350446,3.753457,1.0902371,7.1455355,1.3355658,35.419918,0.30414855,523.52,0.3977105,1326.9816,0.15977354,-124.43529,-0.73919666,1512.6783,0.2610888,1024.9713,0.301416,-129.37532,-0.65808004,2606.0293,0.14933175,885.07983,0.4955556,-133.44508,-0.60083824,-23.112843,-0.37506506,33.026695,0.24326767,0.019821,1.7377385,-0.034426607,-0.5538021,0.41513467,0.76684237,38.213898,0.27495122,20.021204,0.62701684,9.173354,1.5920725,-3.0295393,-5.4820294,-9.426645,18.967655,-0.0008267609,-0.008148896,0.03309664,1.9292605,1.2106538,0.32799998,0.20481536,0.474,0.6038852,-30.086632,False
0 days,0 days 00:00:07.240000,22.981728,0.31697437,19.820486,21.442072,24.305672,4.4851856,225.92833,223.23311,-52.570366,60.48475,0.12968673,0.9633544,0.031312983,0.0865584,0.19364387,0.16233088,1.8522724,1.1556723,2.0078228,1.5757324,0.035223063,1.3597153,14.33778,1.212425,10.339558,1.091594,8.412935,1.45865,7.3714056,1.6947769,0.019643256,1.0842428,0.93401986,1.0350641,3.7444296,0.8855191,2.7118647,2.125443,29.738438,0.47591928,536.0033,0.3229077,1279.599,0.27573082,-139.04576,-0.6202968,1535.7067,0.16915417,1108.539,0.3264685,-140.94278,-0.57620764,2521.154,0.13714354,966.0479,0.40346915,-143.1816,-0.546067,-18.204245,-0.62146366,25.163462,0.42097884,0.019666364,1.1158371,-0.024114553,-0.5973175,0.07946469,0.68422824,32.247448,0.479457,15.241813,0.7646209,11.113364,1.3297051,8.969881,2.009464,-5.262482,12.249001,0.009755931,-0.0004375515,0.012835375,2.4896266,1.6759777,0.1925,0.15953708,0.3825,0.58734035,-45.90043,False
0 days,0 days 00:00:08.190000,25.461235,0.24290222,22.718067,24.818031,27.649502,4.9314346,113.278336,116.877594,750.66895,1102.6185,0.47220346,1.2562047,0.035414144,0.22499987,0.7159802,0.680566,8.974793,4.9940276,10.763452,10.105558,0.3608851,1.6011285,21.978834,0.84893835,6.201766,1.9272554,10.9992285,1.0718973,10.067067,1.1144695,0.05199436,2.0029817,1.6029699,0.8210333,3.606716,1.2938459,5.7460523,2.0022714,26.999882,0.36549115,477.6737,0.29847276,1326.3861,0.16665927,-131.82861,-0.6702833,1480.1481,0.13102551,1073.933,0.2437021,-134.8286,-0.6053951,2424.351,0.10372305,977.00714,0.26516798,-137.17493,-0.5725528,-19.4929,-0.35614854,28.963167,0.2615209,0.012289119,3.3442566,-0.02376962,-0.64790016,0.82129085,0.85525495,40.264183,0.33285105,4.679745,2.6164587,18.479202,0.6977813,9.942865,1.4809209,-9.206384,17.923662,-0.016169395,-0.0061034756,0.08021662,1.7114916,1.8450184,0.19533332,0.07982202,0.28588235,0.19075881,-25.713192,True
0 days,0 days 00:00:12.430000,26.234282,0.159197,24.257706,26.26097,28.218502,3.9607964,117.992836,117.12548,231.65852,293.14233,0.51484686,0.8806889,0.090382606,0.41035613,0.88731223,0.7969296,9.712088,6.770394,7.982753,4.668887,0.35363492,1.1674358,23.460964,0.880655,8.807752,1.3419858,16.5292,0.8164953,8.012139,1.70104,0.057548728,1.8060824,1.3641249,0.9898288,4.8182683,0.8841431,3.8526223,3.842112,28.14711,0.6030808,526.15314,0.31662562,1324.8777,0.15784106,-106.525826,-0.8589176,1584.2915,0.14853851,1081.9849,0.39068106,-113.86018,-0.7263703,2550.2026,0.10213338,1006.4302,0.36136636,-116.166756,-0.6913443,-21.854633,-0.3510245,30.227531,0.26706663,0.021998087,1.8258924,-0.027446112,-0.69534737,0.5946058,0.7535253,39.377865,0.31927267,9.236802,1.2776047,21.743017,0.6022798,6.284063,2.7611206,-7.1165724,14.801292,-0.017858293,-0.0053894124,0.10715049,3.0595813,1.8623483,0.26347825,0.1578279,0.26181817,0.23433924,-26.782864,True
0 days,0 days 00:00:06.020000,28.74612,0.1827675,25.40279,29.547583,31.86594,6.46315,111.632164,104.73461,58.873867,31.934002,0.277407,1.1587851,0.038140792,0.16831446,0.45135355,0.41321275,5.4087324,3.13774,9.217164,6.632397,0.16529779,1.4060515,16.637377,0.97134554,8.677768,1.203286,9.839704,1.1890153,9.230182,0.90634495,0.037375838,1.4642124,1.8737998,0.83028185,4.263067,1.17716,3.5443835,6.2291346,23.760418,0.57110006,450.7419,0.29412386,1208.5781,0.15967345,-128.0578,-0.70177066,1515.3236,0.10858875,857.7844,0.29399845,-131.3535,-0.6195108,2445.976,0.084420756,860.4374,0.3147102,-132.50294,-0.60228664,-15.962651,-0.47355482,24.581915,0.36734846,0.05580298,0.7669362,-0.023956802,-0.53507775,0.35260954,0.799892,29.46486,0.46631503,9.534263,1.1075674,15.03537,0.8259211,8.241429,0.9252375,-7.6490703,16.155972,0.0014147749,-0.0050875135,0.04493223,3.3277872,3.0201342,0.11666667,0.05044249,0.17947368,0.22476825,-34.26374,False
0 days,0 days 00:00:03.690000,35.046783,0.21869567,35.374634,37.69183,39.004715,3.6300812,335.55057,234.84712,81.821495,57.34501,0.39971206,1.4028916,0.060766537,0.08252554,0.8558593,0.79509276,11.718829,7.0357723,11.940366,7.389123,0.22590423,1.4582024,28.103989,0.42457137,8.286327,1.7663369,7.597123,1.2918766,5.6413116,2.3699312,0.014829379,1.4849963,0.7163334,1.0937171,8.953157,0.7777472,4.4985566,3.6632276,25.066765,0.6225532,614.2623,0.26496145,1409.0035,0.15024884,-150.64893,-0.52661234,1605.4464,0.13658059,1097.2936,0.37794882,-145.27116,-0.5457477,2659.9583,0.087377794,868.1541,0.3715701,-148.34903,-0.503584,-17.53302,-0.48490554,29.058836,0.30348194,0.024757074,1.9832884,-0.02503276,-0.5138065,0.4893769,0.8398665,38.421677,0.34408617,-5.1585517,-3.1464214,2.2533681,6.2785172,-8.508635,-1.5790087,-23.115246,34.416744,-0.06124557,-0.01367769,0.10825416,1.902174,2.2038567,0.13125,0.088661924,0.26777777,0.25870523,-28.85796,False
0 days,0 days 00:01:01.290000,35.37806,0.19062203,35.98987,37.071556,38.646515,2.6566467,497.40793,616.00995,163.74684,401.95972,0.20543434,1.0490503,0.04238554,0.09448838,0.39321476,0.3508292,5.954461,3.6679425,4.168504,2.8329067,0.112102784,1.5066353,22.948755,0.6834774,12.268715,0.84085906,7.9319577,1.367785,2.7836266,3.6878238,0.027763436,2.6298745,0.97588694,1.1844236,9.7999325,0.6634688,8.167213,2.1878033,30.00416,0.55172,713.3534,0.2558558,1305.6002,0.20250015,-144.43748,-0.5545177,1768.4146,0.14163671,1033.121,0.38169682,-142.88445,-0.525912,2840.416,0.08927069,950.5018,0.34786624,-145.86522,-0.4871299,-25.569078,-0.4026012,38.153774,0.30284247,0.0485754,0.948725,-0.024899794,-0.52449375,0.2371641,0.86543036,38.172874,0.32717124,10.9671135,1.0732415,6.9861436,2.100092,-3.992697,-2.8016071,-13.040235,21.913025,-0.011436609,-0.008494809,0.042308014,2.2356398,1.9271599,0.1729661,0.13957143,0.33173913,0.62257427,-33.88765,False
0 days,0 days 00:00:04.680000,24.647852,0.124268636,23.427275,25.462786,26.607388,3.1801128,162.1841,113.82357,90.885605,77.50689,0.3386476,1.1556275,0.045097202,0.18589318,0.52068424,0.47558704,6.9994416,5.683269,6.8641696,5.246056,0.18594295,1.5278348,20.208881,0.9568353,7.7534337,1.6425495,7.0581665,1.7963674,5.9227085,1.7021899,0.05265663,2.374719,1.5289937,0.85971934,3.7177122,1.1600236,5.759519,1.7407666,28.915697,0.26897022,473.72955,0.33701435,1266.1505,0.12925781,-130.28964,-0.70030415,1455.4496,0.15745671,952.89056,0.24285734,-135.09874,-0.6265855,2473.3086,0.10063006,859.2979,0.30266353,-138.14198,-0.58260804,-17.166492,-0.4282743,27.781738,0.2858701,0.035358347,0.9910126,-0.020903844,-0.64667755,0.447039,0.7651282,39.92867,0.39086446,5.2832203,3.0339766,10.853457,1.4410448,6.5645533,1.96272,-6.782016,15.9838505,0.002015488,-0.002670994,0.041004322,2.9978585,1.7353579,0.19999999,0.09433981,0.31555554,0.40381816,-32.150166,False
0 days,0 days 00:00:07.430000,29.89829,0.23826857,21.575497,33.11649,35.33575,13.760254,164.7022,169.98961,284.05746,625.3042,0.4243925,0.8036078,0.14305067,0.3049564,0.7181008,0.5750501,6.20477,4.5994377,4.3214483,2.2953217,0.18459632,0.8743372,26.097757,0.62586206,10.841176,1.3425587,9.910262,1.3375847,7.0100417,1.7008435,0.07069827,2.3761423,1.1031351,1.0938764,7.323535,0.8550052,4.775939,4.6049123,26.351286,0.8538261,681.66833,0.31321558,1299.2,0.16693816,-80.116806,-1.0694814,1729.3115,0.15320185,1016.45306,0.32362163,-85.565994,-0.9080012,2741.2808,0.07934289,883.26807,0.33393654,-89.90538,-0.82829016,-22.37395,-0.4427176,34.02785,0.2661315,0.042309243,1.0178823,-0.020657906,-0.6339267,0.2377475,0.66534805,34.74501,0.3230985,12.578897,1.2080036,12.237975,1.1765077,5.75925,2.2073367,-7.729882,16.242176,-0.008902461,-0.0043620593,0.07909879,3.3692725,2.5780191,0.24947368,0.23354192,0.12333333,0.16006942,-30.983997,False
0 days,0 days 00:00:25.470000,30.06728,0.21344,22.595503,32.585175,34.00577,11.410269,356.49734,489.37704,188.84244,265.3184,0.5203723,0.8066379,0.16400266,0.39857242,0.8918395,0.72783685,7.866806,5.6372423,7.2255297,6.6940804,0.24776392,1.0044248,25.883448,0.6370683,9.780885,1.4340667,11.1739645,1.0527687,2.5572782,5.454171,0.057224866,2.0846245,1.1133968,1.0483875,7.475492,0.77768666,4.2664876,5.0437355,27.215055,0.8550931,647.1187,0.30461675,1308.7493,0.16796468,-88.20211,-1.010293,1697.9869,0.14892676,992.2624,0.36461732,-94.559525,-0.8589882,2770.186,0.08878425,907.2575,0.4413201,-99.533966,-0.77506876,-21.240194,-0.39025638,33.763268,0.2697004,0.040270243,0.98687124,-0.02630207,-0.5792996,0.33725756,0.7582407,36.13848,0.29573247,10.708773,1.3655051,12.3845825,1.040677,-1.3976313,-10.819907,-8.095803,16.913624,-0.014065985,-0.0046141385,0.104666665,2.9457974,2.1645021,0.27472726,0.26484883,0.17596152,0.27820343,-29.30285,False
